order_id,customer_id,week,n_meals,box_price_nok,delivered_on_time
7297,157,26,5,503.0,True
7298,171,26,4,403.0,True
7299,175,26,4,368.0,True
7300,178,26,5,491.0,True
7301,183,26,3,296.0,True
7302,187,26,3,308.0,True
7303,196,26,4,395.0,True
7304,213,26,4,413.0,True
7305,218,26,4,418.0,True
7306,219,26,4,403.0,True
7307,222,26,4,398.0,True
7308,227,26,4,384.0,True
7309,229,26,4,404.0,True
7310,240,26,3,294.0,True
7311,244,26,3,310.0,False
7312,246,26,3,284.0,True
7313,248,26,3,291.0,True
7314,254,26,4,407.0,True
7315,255,26,4,417.0,True
7316,262,26,3,304.0,True
7317,263,26,3,309.0,True
7318,265,26,4,399.0,True
7319,268,26,5,521.0,True
7320,273,26,5,499.0,False
7321,275,26,3,302.0,True
7322,280,26,5,499.0,True
7323,283,26,3,295.0,True
7324,291,26,3,301.0,True
7325,299,26,3,300.0,False
7326,302,26,4,402.0,True
7327,304,26,3,278.0,True
7328,311,26,4,386.0,True
7329,319,26,5,488.0,True
7330,330,26,5,474.0,True
7331,337,26,5,482.0,True
7332,338,26,3,304.0,True
7333,340,26,4,400.0,True
7334,341,26,3,306.0,False
7335,347,26,3,306.0,True
7336,351,26,4,408.0,True
7337,360,26,5,496.0,True
7338,366,26,5,516.0,False
7339,375,26,3,292.0,True
7340,378,26,3,309.0,True
7341,379,26,3,305.0,True
7342,381,26,5,505.0,True
7343,382,26,3,297.0,True
7344,383,26,4,389.0,True
7345,386,26,5,496.0,True
7346,387,26,3,284.0,True
7347,394,26,3,307.0,True
7348,395,26,4,391.0,False
7349,397,26,3,294.0,False
7350,399,26,3,281.0,True
7351,401,26,4,384.0,True
7352,403,26,4,428.0,True
7353,412,26,4,389.0,True
7354,428,26,4,409.0,False
7355,435,26,4,381.0,True
7356,438,26,5,475.0,True
7357,449,26,4,396.0,True
7358,455,26,4,397.0,True
7359,459,26,3,292.0,True
7360,466,26,3,297.0,False
7361,467,26,5,484.0,True
7362,473,26,4,411.0,True
7363,480,26,4,420.0,True
7364,489,26,4,409.0,True
7365,492,26,3,285.0,True
7366,494,26,3,301.0,True
7367,497,26,3,292.0,True
7368,500,26,4,389.0,True
7369,503,26,5,506.0,True
7370,504,26,5,497.0,True
7371,505,26,3,298.0,True
7372,508,26,4,397.0,True
7373,511,26,3,289.0,True
7374,514,26,5,480.0,True
7375,528,26,3,295.0,True
7376,533,26,5,492.0,True
7377,537,26,3,301.0,True
7378,544,26,4,407.0,True
7379,555,26,5,492.0,True
7380,558,26,5,498.0,True
7381,563,26,3,305.0,True
7382,565,26,5,491.0,True
7383,579,26,3,301.0,True
7384,586,26,4,399.0,True
7385,587,26,3,294.0,True
7386,593,26,3,286.0,True
7387,598,26,3,289.0,True
7388,604,26,5,510.0,True
7389,605,26,3,283.0,True
7390,609,26,5,521.0,True
7391,618,26,4,388.0,True
7392,625,26,4,375.0,True
7393,631,26,3,292.0,True
7394,649,26,3,277.0,True
7395,650,26,3,282.0,True
7396,651,26,4,397.0,True
7397,654,26,3,283.0,True
7398,655,26,3,284.0,True
7399,664,26,4,397.0,True
7400,674,26,5,496.0,True
7401,680,26,3,301.0,True
7402,682,26,3,299.0,True
7403,685,26,4,395.0,True
7404,690,26,5,503.0,True
7405,696,26,5,508.0,True
7406,712,26,5,496.0,True
7407,714,26,4,402.0,True
7408,716,26,4,365.0,True
7409,717,26,5,488.0,True
7410,726,26,4,413.0,True
7411,728,26,5,487.0,True
7412,733,26,5,502.0,True
7413,750,26,4,399.0,True
7414,757,26,4,388.0,True
7415,758,26,3,301.0,True
7416,765,26,4,391.0,True
7417,768,26,3,293.0,True
7418,783,26,4,390.0,True
7419,785,26,5,482.0,False
7420,799,26,4,384.0,True
7421,803,26,3,293.0,True
7422,805,26,5,496.0,True
7423,809,26,4,391.0,True
7424,813,26,4,391.0,True
7425,815,26,5,533.0,True
7426,825,26,4,405.0,False
7427,827,26,3,282.0,True
7428,830,26,4,399.0,True
7429,832,26,3,300.0,True
7430,841,26,5,547.0,False
7431,843,26,3,300.0,False
7432,845,26,5,526.0,True
7433,847,26,5,489.0,True
7434,850,26,5,483.0,True
7435,854,26,3,287.0,True
7436,859,26,3,305.0,True
7437,862,26,5,481.0,True
7438,864,26,5,485.0,True
7439,872,26,5,503.0,True
7440,874,26,4,392.0,True
7441,875,26,3,298.0,True
7442,880,26,5,476.0,True
7443,881,26,4,368.0,False
7444,892,26,4,411.0,True
7445,917,26,3,307.0,True
7446,923,26,4,393.0,True
7447,938,26,4,397.0,True
7448,947,26,4,385.0,True
7449,950,26,4,393.0,True
7450,952,26,3,319.0,True
7451,960,26,5,522.0,True
7452,961,26,4,399.0,True
7453,969,26,3,280.0,True
7454,980,26,4,402.0,False
7455,982,26,5,491.0,True
7456,987,26,5,489.0,True
7457,991,26,4,396.0,True
7458,997,26,5,524.0,True
7459,999,26,5,497.0,True
7460,1004,26,5,510.0,True
7461,1007,26,4,401.0,True
7462,1014,26,5,501.0,True
7463,1017,26,3,303.0,True
7464,1023,26,5,489.0,False
7465,1025,26,5,475.0,True
7466,1029,26,5,519.0,False
7467,1034,26,3,283.0,True
7468,1041,26,4,399.0,False
7469,1042,26,3,313.0,True
7470,1043,26,4,400.0,True
7471,1047,26,5,504.0,True
7472,1048,26,4,403.0,True
7473,1050,26,5,512.0,True
7474,1052,26,3,309.0,True
7475,1073,26,3,284.0,True
7476,1076,26,4,412.0,True
7477,1080,26,4,395.0,True
7478,1085,26,4,387.0,True
7479,1090,26,4,383.0,True
7480,1094,26,5,499.0,True
7481,1104,26,4,389.0,True
7482,1106,26,4,397.0,True
7483,1108,26,5,495.0,True
7484,1114,26,3,300.0,True
7485,1119,26,5,507.0,True
7486,1120,26,3,308.0,True
7487,1121,26,5,512.0,True
7488,1123,26,4,414.0,True
7489,1124,26,5,491.0,True
7490,1129,26,5,484.0,True
7491,1141,26,4,395.0,False
7492,1144,26,4,390.0,True
7493,1148,26,5,476.0,True
7494,1151,26,3,295.0,False
7495,1152,26,4,404.0,False
7496,1155,26,5,513.0,True
7497,1176,26,3,296.0,True
7498,1180,26,4,409.0,True
7499,1188,26,3,297.0,True
7500,1193,26,4,368.0,True
7501,1200,26,5,475.0,True
7502,1203,26,5,501.0,True
7503,1206,26,4,374.0,True
7504,1208,26,5,475.0,True
7505,1209,26,4,378.0,False
7506,1217,26,5,492.0,True
7507,1218,26,4,399.0,True
7508,1221,26,3,282.0,True
7509,1230,26,3,304.0,True
7510,1233,26,3,297.0,True
7511,1238,26,5,475.0,False
7512,1239,26,5,496.0,False
7513,1241,26,4,387.0,True
7514,1243,26,5,484.0,True
7515,1255,26,4,381.0,True
7516,1266,26,5,495.0,True
7517,1268,26,4,393.0,True
7518,1269,26,5,491.0,True
7519,1270,26,4,394.0,True
7520,1276,26,3,299.0,False
7521,1279,26,4,394.0,True
7522,1280,26,3,279.0,True
7523,1299,26,3,297.0,True
7524,1307,26,4,384.0,True
7525,1313,26,3,307.0,True
7526,1319,26,5,501.0,True
7527,1329,26,3,306.0,True
7528,1333,26,4,389.0,True
7529,1339,26,4,407.0,True
7530,1340,26,4,383.0,True
7531,1344,26,4,396.0,False
7532,1346,26,4,385.0,True
7533,1356,26,5,504.0,True
7534,1373,26,4,416.0,True
7535,1374,26,3,300.0,True
7536,1377,26,3,284.0,False
7537,1384,26,4,388.0,True
7538,1388,26,5,540.0,True
7539,1395,26,4,406.0,True
7540,1397,26,5,484.0,True
7541,1398,26,4,407.0,True
7542,1405,26,3,298.0,True
7543,1406,26,4,427.0,True
7544,1409,26,4,397.0,True
7545,1410,26,5,491.0,False
7546,1418,26,3,296.0,True
7547,1423,26,3,294.0,True
7548,1427,26,5,484.0,True
7549,1439,26,4,383.0,True
7550,1440,26,4,390.0,True
7551,1443,26,5,506.0,True
7552,1455,26,3,295.0,True
7553,1461,26,5,486.0,False
7554,1465,26,3,285.0,False
7555,1466,26,4,404.0,True
7556,1468,26,4,415.0,True
7557,1473,26,5,482.0,True
7558,1499,26,5,486.0,True
7559,1504,26,5,481.0,True
7560,1506,26,5,507.0,True
7561,1510,26,5,510.0,True
7562,1512,26,5,497.0,True
7563,1513,26,5,477.0,True
7564,1517,26,4,401.0,True
7565,1524,26,5,498.0,True
7566,1534,26,4,400.0,True
7567,1536,26,5,479.0,True
7568,1545,26,3,287.0,True
7569,1551,26,4,377.0,True
7570,1553,26,4,410.0,True
7571,1563,26,5,513.0,True
7572,1570,26,3,283.0,True
7573,1575,26,5,483.0,True
7574,1578,26,5,483.0,False
7575,1593,26,4,407.0,True
7576,1595,26,5,496.0,True
7577,1598,26,5,518.0,True
7578,1602,26,5,491.0,True
7579,1613,26,4,380.0,True
7580,1622,26,3,290.0,True
7581,1624,26,5,481.0,True
7582,1626,26,5,511.0,True
7583,1634,26,3,314.0,True
7584,1646,26,3,301.0,True
7585,1647,26,5,485.0,True
7586,1653,26,3,299.0,False
7587,1654,26,4,377.0,False
7588,1663,26,5,492.0,True
7589,1667,26,3,282.0,True
7590,1669,26,5,502.0,True
7591,1670,26,5,493.0,True
7592,1672,26,4,406.0,True
7593,1679,26,4,405.0,True
7594,1681,26,3,292.0,True
7595,1685,26,4,408.0,True
7596,1688,26,3,286.0,True
7597,1693,26,5,534.0,True
7598,1702,26,4,380.0,True
7599,1708,26,3,304.0,False
7600,1710,26,5,513.0,True
7601,1713,26,4,398.0,True
7602,1719,26,3,288.0,False
7603,1722,26,4,387.0,True
7604,1731,26,5,480.0,True
7605,1736,26,4,396.0,True
7606,1737,26,3,304.0,True
7607,1745,26,3,301.0,True
7608,1749,26,5,496.0,True
7609,1752,26,3,285.0,True
7610,1753,26,3,312.0,True
7611,1763,26,3,295.0,False
7612,1765,26,3,294.0,True
7613,1768,26,3,299.0,True
7614,1773,26,4,376.0,False
7615,1775,26,4,395.0,True
7616,1781,26,3,295.0,True
7617,1786,26,4,394.0,True
7618,1788,26,4,410.0,False
7619,1794,26,5,476.0,False
7620,1795,26,4,396.0,True
7621,1801,26,3,292.0,True
7622,1808,26,5,492.0,True
7623,1815,26,4,406.0,True
7624,1817,26,4,394.0,True
7625,1818,26,5,491.0,True
7626,1822,26,5,460.0,False
7627,1829,26,3,304.0,False
7628,1830,26,4,377.0,True
7629,1836,26,5,488.0,True
7630,1854,26,5,482.0,True
7631,1862,26,4,369.0,True
7632,1864,26,3,298.0,True
7633,1869,26,5,489.0,True
7634,1870,26,5,503.0,True
7635,1878,26,3,302.0,True
7636,1882,26,5,504.0,True
7637,1886,26,5,503.0,True
7638,1896,26,5,502.0,True
7639,1912,26,4,407.0,True
7640,1920,26,5,500.0,True
7641,1921,26,3,299.0,True
7642,1923,26,4,394.0,True
7643,1937,26,3,299.0,True
7644,1938,26,4,402.0,True
7645,1943,26,3,301.0,True
7646,1963,26,5,492.0,True
7647,1964,26,3,316.0,False
7648,1968,26,4,414.0,True
7649,1983,26,5,483.0,True
7650,1984,26,5,495.0,True
7651,1,27,3,296.0,True
7652,4,27,4,391.0,True
7653,11,27,4,407.0,True
7654,14,27,4,386.0,True
7655,16,27,3,321.0,True
7656,17,27,3,284.0,True
7657,25,27,4,416.0,True
7658,27,27,3,304.0,True
7659,29,27,5,485.0,True
7660,30,27,4,399.0,True
7661,37,27,5,508.0,True
7662,38,27,4,403.0,True
7663,39,27,3,280.0,False
7664,41,27,3,300.0,True
7665,45,27,4,380.0,True
7666,50,27,4,408.0,True
7667,51,27,3,307.0,True
7668,53,27,5,475.0,True
7669,54,27,5,466.0,True
7670,58,27,4,392.0,True
7671,61,27,3,295.0,True
7672,66,27,4,396.0,True
7673,69,27,5,501.0,True
7674,74,27,5,493.0,True
7675,79,27,3,298.0,False
7676,80,27,5,483.0,True
7677,87,27,3,288.0,True
7678,89,27,5,504.0,True
7679,94,27,4,402.0,True
7680,103,27,3,294.0,True
7681,109,27,4,383.0,True
7682,110,27,3,311.0,True
7683,114,27,5,520.0,True
7684,120,27,3,307.0,True
7685,125,27,5,504.0,True
7686,129,27,4,383.0,True
7687,147,27,4,411.0,True
7688,149,27,5,504.0,True
7689,154,27,5,480.0,True
7690,156,27,3,303.0,True
7691,157,27,5,487.0,True
7692,171,27,4,406.0,True
7693,175,27,4,410.0,True
7694,178,27,5,503.0,True
7695,183,27,3,290.0,True
7696,187,27,3,303.0,True
7697,196,27,4,403.0,True
7698,197,27,4,388.0,True
7699,213,27,4,392.0,True
7700,218,27,4,419.0,True
7701,219,27,4,416.0,True
7702,222,27,4,389.0,True
7703,227,27,4,372.0,True
7704,229,27,4,414.0,True
7705,232,27,5,526.0,True
7706,240,27,3,311.0,True
7707,244,27,3,294.0,True
7708,248,27,3,303.0,True
7709,254,27,4,385.0,True
7710,255,27,4,409.0,True
7711,262,27,3,292.0,True
7712,263,27,3,291.0,True
7713,265,27,4,395.0,True
7714,268,27,5,487.0,True
7715,275,27,3,304.0,True
7716,280,27,5,482.0,True
7717,283,27,3,320.0,True
7718,291,27,3,302.0,True
7719,302,27,4,392.0,True
7720,311,27,4,384.0,True
7721,319,27,5,490.0,False
7722,330,27,5,492.0,True
7723,337,27,5,491.0,True
7724,338,27,3,293.0,True
7725,341,27,3,290.0,True
7726,347,27,3,305.0,False
7727,351,27,4,413.0,True
7728,360,27,5,482.0,True
7729,361,27,3,297.0,True
7730,366,27,5,468.0,True
7731,375,27,3,292.0,True
7732,378,27,3,315.0,True
7733,379,27,3,308.0,True
7734,382,27,3,303.0,True
7735,383,27,4,382.0,False
7736,386,27,5,485.0,True
7737,387,27,3,292.0,True
7738,394,27,3,306.0,True
7739,395,27,4,411.0,True
7740,397,27,3,297.0,True
7741,401,27,4,407.0,True
7742,403,27,4,387.0,True
7743,412,27,4,400.0,True
7744,421,27,5,511.0,True
7745,428,27,4,415.0,True
7746,435,27,4,382.0,True
7747,438,27,5,517.0,True
7748,449,27,4,425.0,True
7749,459,27,3,284.0,True
7750,466,27,3,283.0,True
7751,467,27,5,519.0,True
7752,473,27,4,392.0,True
7753,480,27,4,394.0,False
7754,489,27,4,411.0,True
7755,492,27,3,290.0,True
7756,494,27,3,300.0,False
7757,497,27,3,286.0,True
7758,500,27,4,407.0,True
7759,503,27,5,509.0,True
7760,504,27,5,499.0,True
7761,505,27,3,298.0,False
7762,508,27,4,397.0,True
7763,511,27,3,296.0,True
7764,514,27,5,495.0,True
7765,528,27,3,306.0,True
7766,533,27,5,470.0,True
7767,537,27,3,314.0,False
7768,544,27,4,399.0,True
7769,555,27,5,530.0,True
7770,558,27,5,500.0,True
7771,561,27,4,397.0,False
7772,563,27,3,303.0,True
7773,574,27,5,478.0,True
7774,579,27,3,288.0,False
7775,583,27,3,296.0,True
7776,586,27,4,398.0,True
7777,587,27,3,307.0,True
7778,593,27,3,298.0,True
7779,598,27,3,311.0,True
7780,604,27,5,457.0,True
7781,605,27,3,314.0,True
7782,609,27,5,490.0,True
7783,625,27,4,405.0,True
7784,628,27,3,308.0,True
7785,649,27,3,286.0,True
7786,650,27,3,311.0,True
7787,651,27,4,406.0,True
7788,654,27,3,314.0,True
7789,655,27,3,298.0,True
7790,664,27,4,397.0,True
7791,674,27,5,485.0,False
7792,680,27,3,292.0,False
7793,682,27,3,297.0,True
7794,685,27,4,404.0,True
7795,690,27,5,507.0,True
7796,696,27,5,481.0,True
7797,712,27,5,495.0,True
7798,714,27,4,400.0,True
7799,716,27,4,371.0,True
7800,717,27,5,509.0,True
7801,726,27,4,394.0,True
7802,728,27,5,496.0,True
7803,733,27,5,518.0,True
7804,750,27,4,385.0,True
7805,757,27,4,387.0,True
7806,758,27,3,277.0,True
7807,765,27,4,396.0,True
7808,768,27,3,307.0,True
7809,783,27,4,372.0,True
7810,785,27,5,481.0,False
7811,799,27,4,399.0,True
7812,803,27,3,293.0,True
7813,805,27,5,489.0,True
7814,809,27,4,399.0,True
7815,825,27,4,419.0,True
7816,827,27,3,298.0,True
7817,830,27,4,400.0,True
7818,831,27,4,403.0,True
7819,832,27,3,280.0,True
7820,834,27,3,300.0,True
7821,843,27,3,284.0,True
7822,845,27,5,496.0,True
7823,847,27,5,512.0,False
7824,850,27,5,490.0,False
7825,854,27,3,307.0,True
7826,859,27,3,282.0,True
7827,862,27,5,500.0,True
7828,864,27,5,500.0,True
7829,872,27,5,456.0,True
7830,874,27,4,403.0,True
7831,875,27,3,271.0,True
7832,880,27,5,498.0,False
7833,881,27,4,402.0,True
7834,892,27,4,392.0,True
7835,911,27,5,498.0,True
7836,917,27,3,318.0,True
7837,923,27,4,390.0,True
7838,934,27,5,479.0,True
7839,938,27,4,421.0,True
7840,947,27,4,399.0,True
7841,950,27,4,410.0,True
7842,952,27,3,283.0,True
7843,960,27,5,459.0,True
7844,961,27,4,386.0,True
7845,969,27,3,296.0,True
7846,979,27,5,488.0,True
7847,982,27,5,488.0,True
7848,987,27,5,468.0,True
7849,991,27,4,399.0,True
7850,997,27,5,492.0,False
7851,999,27,5,463.0,True
7852,1007,27,4,393.0,True
7853,1014,27,5,493.0,True
7854,1017,27,3,307.0,True
7855,1023,27,5,487.0,True
7856,1025,27,5,510.0,True
7857,1029,27,5,508.0,True
7858,1034,27,3,290.0,True
7859,1042,27,3,303.0,True
7860,1043,27,4,410.0,False
7861,1047,27,5,512.0,True
7862,1048,27,4,400.0,True
7863,1050,27,5,494.0,True
7864,1052,27,3,285.0,True
7865,1076,27,4,410.0,True
7866,1080,27,4,379.0,True
7867,1085,27,4,394.0,False
7868,1090,27,4,409.0,False
7869,1104,27,4,384.0,True
7870,1106,27,4,396.0,True
7871,1108,27,5,472.0,True
7872,1114,27,3,294.0,False
7873,1119,27,5,480.0,True
7874,1120,27,3,290.0,True
7875,1121,27,5,504.0,True
7876,1123,27,4,404.0,True
7877,1124,27,5,487.0,True
7878,1129,27,5,499.0,True
7879,1141,27,4,391.0,True
7880,1144,27,4,392.0,True
7881,1148,27,5,478.0,True
7882,1151,27,3,292.0,True
7883,1152,27,4,373.0,True
7884,1155,27,5,526.0,True
7885,1163,27,3,308.0,True
7886,1165,27,4,425.0,True
7887,1176,27,3,307.0,True
7888,1180,27,4,400.0,True
7889,1188,27,3,278.0,False
7890,1193,27,4,408.0,True
7891,1200,27,5,515.0,True
7892,1203,27,5,478.0,True
7893,1206,27,4,403.0,True
7894,1208,27,5,497.0,True
7895,1209,27,4,395.0,True
7896,1218,27,4,403.0,True
7897,1221,27,3,301.0,False
7898,1226,27,4,384.0,True
7899,1230,27,3,306.0,True
7900,1233,27,3,284.0,True
7901,1239,27,5,502.0,True
7902,1243,27,5,500.0,True
7903,1255,27,4,387.0,True
7904,1266,27,5,514.0,False
7905,1268,27,4,374.0,False
7906,1269,27,5,499.0,True
7907,1270,27,4,398.0,True
7908,1276,27,3,311.0,True
7909,1279,27,4,404.0,True
7910,1280,27,3,277.0,False
7911,1307,27,4,391.0,True
7912,1313,27,3,311.0,True
7913,1319,27,5,493.0,True
7914,1329,27,3,287.0,True
7915,1333,27,4,395.0,True
7916,1339,27,4,416.0,True
7917,1340,27,4,386.0,True
7918,1344,27,4,384.0,True
7919,1346,27,4,393.0,False
7920,1356,27,5,485.0,True
7921,1373,27,4,405.0,True
7922,1374,27,3,294.0,True
7923,1377,27,3,300.0,False
7924,1384,27,4,415.0,True
7925,1385,27,3,289.0,True
7926,1388,27,5,510.0,True
7927,1395,27,4,407.0,False
7928,1397,27,5,477.0,True
7929,1398,27,4,412.0,False
7930,1405,27,3,286.0,True
7931,1406,27,4,379.0,True
7932,1409,27,4,386.0,True
7933,1410,27,5,483.0,False
7934,1418,27,3,294.0,True
7935,1423,27,3,287.0,True
7936,1427,27,5,503.0,False
7937,1439,27,4,394.0,True
7938,1440,27,4,398.0,True
7939,1455,27,3,303.0,True
7940,1461,27,5,518.0,False
7941,1465,27,3,293.0,True
7942,1466,27,4,389.0,True
7943,1468,27,4,406.0,True
7944,1473,27,5,514.0,True
7945,1499,27,5,496.0,True
7946,1504,27,5,496.0,True
7947,1506,27,5,492.0,True
7948,1509,27,4,389.0,False
7949,1510,27,5,489.0,True
7950,1512,27,5,494.0,True
7951,1513,27,5,505.0,True
7952,1524,27,5,507.0,True
7953,1536,27,5,481.0,True
7954,1540,27,5,496.0,True
7955,1545,27,3,291.0,False
7956,1551,27,4,393.0,True
7957,1553,27,4,398.0,True
7958,1555,27,4,407.0,True
7959,1563,27,5,493.0,True
7960,1570,27,3,301.0,True
7961,1575,27,5,479.0,True
7962,1579,27,4,383.0,True
7963,1593,27,4,393.0,True
7964,1595,27,5,545.0,True
7965,1598,27,5,483.0,True
7966,1602,27,5,497.0,True
7967,1616,27,5,501.0,True
7968,1617,27,5,495.0,True
7969,1622,27,3,292.0,True
7970,1624,27,5,503.0,True
7971,1634,27,3,289.0,True
7972,1641,27,5,501.0,True
7973,1644,27,5,486.0,True
7974,1646,27,3,306.0,True
7975,1647,27,5,468.0,True
7976,1653,27,3,296.0,True
7977,1654,27,4,383.0,True
7978,1659,27,4,406.0,False
7979,1661,27,3,304.0,False
7980,1663,27,5,456.0,True
7981,1664,27,4,381.0,True
7982,1667,27,3,305.0,True
7983,1669,27,5,493.0,True
7984,1670,27,5,504.0,True
7985,1672,27,4,396.0,True
7986,1679,27,4,398.0,False
7987,1681,27,3,306.0,True
7988,1685,27,4,382.0,True
7989,1688,27,3,293.0,True
7990,1693,27,5,480.0,True
7991,1702,27,4,399.0,False
7992,1708,27,3,285.0,True
7993,1710,27,5,509.0,True
7994,1713,27,4,390.0,True
7995,1719,27,3,302.0,True
7996,1722,27,4,387.0,True
7997,1731,27,5,507.0,True
7998,1736,27,4,410.0,True
7999,1737,27,3,304.0,True
8000,1738,27,5,482.0,True
8001,1745,27,3,310.0,True
8002,1749,27,5,505.0,True
8003,1752,27,3,291.0,True
8004,1753,27,3,299.0,True
8005,1763,27,3,311.0,True
8006,1765,27,3,289.0,True
8007,1768,27,3,289.0,False
8008,1775,27,4,394.0,True
8009,1781,27,3,285.0,True
8010,1786,27,4,397.0,True
8011,1788,27,4,405.0,True
8012,1792,27,3,299.0,True
8013,1794,27,5,484.0,True
8014,1795,27,4,407.0,True
8015,1808,27,5,492.0,True
8016,1815,27,4,387.0,True
8017,1817,27,4,399.0,True
8018,1818,27,5,513.0,True
8019,1829,27,3,292.0,True
8020,1830,27,4,415.0,True
8021,1836,27,5,496.0,True
8022,1854,27,5,497.0,True
8023,1862,27,4,397.0,True
8024,1864,27,3,292.0,False
8025,1869,27,5,476.0,True
8026,1870,27,5,524.0,True
8027,1878,27,3,286.0,False
8028,1882,27,5,513.0,True
8029,1886,27,5,521.0,True
8030,1896,27,5,484.0,True
8031,1905,27,3,303.0,True
8032,1912,27,4,404.0,True
8033,1920,27,5,505.0,False
8034,1921,27,3,291.0,True
8035,1923,27,4,391.0,True
8036,1937,27,3,304.0,True
8037,1938,27,4,377.0,True
8038,1941,27,3,279.0,True
8039,1943,27,3,298.0,True
8040,1951,27,4,394.0,True
8041,1963,27,5,497.0,True
8042,1964,27,3,291.0,True
8043,1968,27,4,405.0,True
8044,1984,27,5,508.0,True
8045,1,28,3,294.0,True
8046,3,28,3,291.0,True
8047,4,28,4,415.0,False
8048,11,28,4,383.0,True
8049,13,28,5,497.0,True
8050,14,28,4,386.0,True
8051,16,28,3,300.0,True
8052,17,28,3,294.0,False
8053,25,28,4,396.0,True
8054,27,28,3,296.0,True
8055,29,28,5,475.0,True
8056,30,28,4,392.0,True
8057,37,28,5,464.0,True
8058,38,28,4,396.0,True
8059,41,28,3,290.0,True
8060,45,28,4,390.0,True
8061,50,28,4,393.0,True
8062,51,28,3,296.0,True
8063,53,28,5,457.0,True
8064,54,28,5,486.0,True
8065,58,28,4,396.0,False
8066,59,28,3,309.0,True
8067,61,28,3,318.0,True
8068,66,28,4,417.0,True
8069,69,28,5,480.0,True
8070,74,28,5,500.0,True
8071,79,28,3,305.0,True
8072,80,28,5,501.0,True
8073,87,28,3,295.0,True
8074,89,28,5,496.0,True
8075,94,28,4,398.0,True
8076,96,28,4,387.0,True
8077,103,28,3,298.0,True
8078,106,28,4,379.0,True
8079,109,28,4,422.0,True
8080,120,28,3,292.0,False
8081,125,28,5,501.0,True
8082,129,28,4,397.0,True
8083,135,28,5,495.0,True
8084,147,28,4,402.0,True
8085,149,28,5,510.0,True
8086,153,28,5,495.0,True
8087,154,28,5,506.0,True
8088,156,28,3,300.0,True
8089,157,28,5,475.0,True
8090,171,28,4,395.0,True
8091,175,28,4,392.0,True
8092,178,28,5,503.0,True
8093,183,28,3,303.0,True
8094,187,28,3,297.0,True
8095,196,28,4,400.0,True
8096,197,28,4,397.0,True
8097,213,28,4,388.0,True
8098,219,28,4,410.0,True
8099,222,28,4,402.0,True
8100,227,28,4,418.0,True
8101,228,28,4,393.0,True
8102,229,28,4,389.0,True
8103,232,28,5,463.0,True
8104,240,28,3,317.0,True
8105,241,28,4,402.0,True
8106,244,28,3,304.0,True
8107,248,28,3,312.0,True
8108,255,28,4,397.0,True
8109,262,28,3,291.0,True
8110,263,28,3,305.0,True
8111,265,28,4,393.0,False
8112,275,28,3,281.0,True
8113,280,28,5,517.0,True
8114,283,28,3,287.0,False
8115,291,28,3,290.0,True
8116,292,28,5,506.0,False
8117,311,28,4,372.0,True
8118,319,28,5,496.0,True
8119,330,28,5,498.0,True
8120,337,28,5,511.0,True
8121,338,28,3,302.0,True
8122,343,28,4,404.0,True
8123,351,28,4,406.0,True
8124,361,28,3,310.0,True
8125,366,28,5,488.0,True
8126,375,28,3,288.0,True
8127,378,28,3,288.0,True
8128,382,28,3,302.0,False
8129,383,28,4,392.0,True
8130,386,28,5,486.0,True
8131,387,28,3,306.0,True
8132,390,28,4,403.0,True
8133,394,28,3,311.0,True
8134,395,28,4,399.0,True
8135,397,28,3,302.0,True
8136,401,28,4,391.0,True
8137,412,28,4,371.0,False
8138,428,28,4,389.0,False
8139,435,28,4,387.0,False
8140,438,28,5,475.0,True
8141,449,28,4,398.0,True
8142,458,28,3,305.0,True
8143,459,28,3,293.0,False
8144,466,28,3,300.0,True
8145,467,28,5,486.0,True
8146,473,28,4,394.0,True
8147,481,28,4,389.0,True
8148,489,28,4,400.0,True
8149,492,28,3,302.0,True
8150,494,28,3,312.0,True
8151,497,28,3,292.0,False
8152,500,28,4,393.0,True
8153,503,28,5,512.0,True
8154,504,28,5,490.0,True
8155,505,28,3,301.0,True
8156,511,28,3,292.0,True
8157,514,28,5,501.0,False
8158,528,28,3,302.0,True
8159,533,28,5,514.0,False
8160,537,28,3,290.0,True
8161,544,28,4,402.0,True
8162,546,28,5,493.0,True
8163,555,28,5,471.0,False
8164,558,28,5,486.0,True
8165,561,28,4,387.0,True
8166,563,28,3,301.0,False
8167,572,28,3,289.0,True
8168,574,28,5,496.0,True
8169,579,28,3,297.0,False
8170,583,28,3,303.0,True
8171,586,28,4,390.0,True
8172,587,28,3,284.0,True
8173,593,28,3,305.0,True
8174,598,28,3,292.0,True
8175,604,28,5,511.0,True
8176,605,28,3,297.0,True
8177,609,28,5,496.0,True
8178,625,28,4,403.0,True
8179,628,28,3,303.0,True
8180,649,28,3,296.0,True
8181,650,28,3,293.0,True
8182,651,28,4,395.0,True
8183,654,28,3,281.0,True
8184,655,28,3,306.0,True
8185,664,28,4,386.0,True
8186,674,28,5,487.0,True
8187,680,28,3,293.0,True
8188,682,28,3,300.0,True
8189,685,28,4,394.0,True
8190,690,28,5,505.0,True
8191,712,28,5,503.0,True
8192,714,28,4,386.0,False
8193,716,28,4,386.0,True
8194,717,28,5,491.0,True
8195,726,28,4,405.0,False
8196,728,28,5,503.0,True
8197,733,28,5,504.0,True
8198,736,28,4,393.0,True
8199,750,28,4,408.0,True
8200,755,28,3,300.0,True
8201,757,28,4,389.0,True
